Filename,Prediction,Confidence
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\100\100-4-2.jpg,psax-mv,0.943
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\112\112-1-3.jpg,plax,0.943
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\72\72-3-1.jpg,a4c,0.943
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\1\1-2-3.jpg,psax-ap,0.943
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\15\15-2-2.jpg,a5c,0.943
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\132\132-2-3.jpg,psax-ap,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\146\146-1-2.jpg,plax,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\147\147-3-2.jpg,a4c,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\154\154-2-3.jpg,psax-ap,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\170\170-3-3.jpg,a4c,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\179\179-1-2.jpg,plax,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\269\269-1-3.jpg,plax,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\293\293-2-2.jpg,psax-ap,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\323\323-1-3.jpg,plax,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\441\441-1-3.jpg,psax-av,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\442\442-4-2.jpg,psax-ap,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\524\524-1-2.jpg,plax,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\553\553-1-1.jpg,plax,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\580\580-1-2.jpg,plax,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\586\586-1-1.jpg,plax,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\619\619-1-2.jpg,plax,0.942
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\628\628-3-2.jpg,a4c,0.942
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\57\57-1-1.jpg,plax,0.942
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\70\70-3-1.jpg,a4c,0.942
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\26\26-4-3.jpg,psax-ap,0.942
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\33\33-2-2.jpg,psax-ap,0.942
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\161\161-4-3.jpg,psax-ap,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\174\174-3-2.jpg,a5c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\189\189-3-3.jpg,a4c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\199\199-1-2.jpg,plax,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\199\199-2-3.jpg,psax-ap,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\228\228-3-3.jpg,a4c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\230\230-3-1.jpg,a5c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\275\275-3-1.jpg,a4c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\277\277-3-2-.jpg,a4c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\277\277-3-3.jpg,a4c,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\323\323-2-1.jpg,psax-ap,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\339\339-2-1.jpg,psax-ap,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\346\346-4-3.jpg,psax-ap,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\383\383-1-1.jpg,plax,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\396\396-1-1.jpg,plax,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\425\425-4-2.jpg,a5c,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\435\435-2-2.jpg,psax-ap,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\445\445-2-1.jpg,psax-ap,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\482\482-3-1.jpg,a5c,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\551\551-2-2.jpg,psax-ap,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\583\583-2-2.jpg,psax-ap,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\591\591-3-2.jpg,a4c,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\595\595-4-2.jpg,a5c,0.941
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\604\604-1-2.jpg,psax-av,0.941
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\61\61-3-1.jpg,a4c,0.941
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\82\82-2-1.jpg,psax-ap,0.941
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\1\1-1-2.jpg,plax,0.941
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\11\11-2-1.jpg,psax-ap,0.941
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\120\120-4-1.jpg,a5c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\128\128-3-3.jpg,a4c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\200\200-3-1.jpg,a5c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\245\245-2-2.jpg,a5c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\248\248-4-1.jpg,a5c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\266\266-3-2.jpg,a4c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\281\281-2-2.jpg,psax-ap,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\285\285-3-2.jpg,a4c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\321\321-2-2.jpg,psax-ap,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\345\345-3-3.jpg,a4c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\348\348-1-2.jpg,a5c,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\353\353-2-3.jpg,psax-av,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\414\414-3-3.jpg,a4c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\463\463-2-3.jpg,a5c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\537\537-4-2.jpg,a5c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\549\549-2-3.jpg,a5c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\575\575-1-2.jpg,plax,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\596\596-2-2.jpg,psax-av,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\600\600-3-3.jpg,a4c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\604\604-3-1.jpg,a4c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\622\622-2-1.jpg,psax-ap,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\627\627-3-3.jpg,a4c,0.94
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\642\642-2-3.jpg,a5c,0.94
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\51\51-3-2.jpg,a4c,0.94
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\1\1-4-3.jpg,psax-av,0.94
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\16\16-1-3.jpg,plax,0.94
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\19\19-2-3.jpg,psax-ap,0.94
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\127\127-1-2.jpg,plax,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\161\161-3-1.jpg,a4c,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\164\164-1-3.jpg,plax,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\164\164-2-2.jpg,psax-ap,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\183\183-1-3.jpg,plax,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\195\195-2-2.jpg,psax-ap,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\238\238-4-3.jpg,psax-av,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\331\331-4-2.jpg,a5c,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\350\350-3-2.jpg,a4c,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\353\353-2-2.jpg,psax-av,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\377\377-4-1.jpg,a5c,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\394\394-1-2.jpg,plax,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\403-412岱蓉\406\406-3-2.jpg,a5c,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\459\459-3-3.jpg,a4c,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\460\460-3-2.jpg,a4c,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\474\474-2-2.jpg,psax-ap,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\511\511-1-3.jpg,plax,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\596\596-1-1.jpg,plax,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\629\629-1-3.jpg,plax,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\645\645-2-3.jpg,a5c,0.939
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\648\648-1-2.jpg,plax,0.939
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\57\57-3-3.jpg,a5c,0.939
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\74\74-2-2.jpg,psax-ap,0.939
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\36\36-1-1.jpg,plax,0.939
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\155\155-2-3.jpg,psax-ap,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\161\161-3-2.jpg,a4c,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\239\239-2-3.jpg,a5c,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\247\247-2-2.jpg,psax-av,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\257\257-4-2.jpg,a5c,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\294\294-1-2.jpg,plax,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\324\324-3-2.jpg,a4c,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\346\346-3-1.jpg,a5c,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\380\380-2-1.jpg,a5c,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\435\435-2-3.jpg,psax-ap,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\456\456-2-2.jpg,psax-av,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\515\515-1-3.jpg,plax,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\515\515-2-1.jpg,a5c,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\557\557-2-2.jpg,psax-ap,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\566\566-2-1.jpg,psax-ap,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\576\576-3-3.jpg,a5c,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\586\586-2-3.jpg,a5c,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\609\609-3-1.jpg,a5c,0.938
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\639\639-1-1.jpg,plax,0.938
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\20\20-3-2.jpg,a5c,0.938
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\39\39-2-2.jpg,psax-ap,0.938
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\43\43-4-1.jpg,a5c,0.938
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\139\139-1-1.jpg,plax,0.937
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\170\170-3-2.jpg,a4c,0.937
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\222\222-3-3.jpg,a4c,0.937
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\223\223-4-2.jpg,a5c,0.937
